month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201910,20100,Dover, DE,246,273337,0.0036,0.0517,694,-0.0287,-0.2756,86,0.0416,-0.0652,334,-0.0773,0.0245,12,-0.25,-0.75,196,-0.02,-0.0926,50,0,1.1277,130,-0.0043,0.0602,1955,0.0009,0.0064,278034,-0.0104,0.0572,742,-0.0294,-0.2436,0.072,0.0021,0.0475,0
201909,20100,Dover, DE,246,272355,0.0054,0.0479,715,-0.0318,-0.2463,83,0.0228,-0.0927,362,0.0774,0.4597,16,-0.2,-0.4286,200,0.2195,-0.1803,50,0.0417,0.7857,131,0,0.0633,1953,0.0014,-0.0036,280954,-0.0154,0.0723,765,-0.0274,-0.2199,0.07,0.0049,0.0404,0
201908,20100,Dover, DE,246,270882,0.0035,0.0421,738,-0.0094,-0.24,81,0.0251,0.0154,336,0.12,0.0566,20,-0.2308,-0.2308,164,0.0649,-0.344,48,0,0.6842,131,0.0014,0.0705,1950,-0.0037,-0.0206,285336,-0.0102,0.0842,786,-0.0082,-0.212,0.065,0.0006,0.0357,0
201907,20100,Dover, DE,246,269950,-0.0016,0.0265,745,0.0068,-0.2211,79,0.05,-0.0156,300,0.087,-0.0323,26,-0.2778,-0.2778,154,-0.125,-0.2524,48,-0.04,0.5,131,0.0034,0.0751,1958,0.0015,-0.0282,288272,0.0091,0.0894,793,0.0044,-0.1979,0.0644,-0.0031,0.031,0
201906,20100,Dover, DE,246,270388,-0.0054,0.0404,740,-0.0054,-0.2119,75,0.0563,-0.0506,276,-0.1737,-0.1687,36,1,-0.4375,176,0,-0.2,50,-0.0196,1.6316,130,0.0032,0.0697,1955,-0.0033,-0.0228,285681,0.0062,0.0899,789,-0.0075,-0.1781,0.0676,-0.001,0.0473,0
201905,20100,Dover, DE,246,271868,0.017,0.0458,744,0.0081,-0.1329,71,-0.0736,-0.0596,334,-0.0234,-0.0722,18,-0.3571,-0.7353,176,0.1139,-0.0833,51,0,1.6842,130,0.0122,0.0431,1961,-0.0171,-0.0111,283922,0.0117,0.0753,795,0.0063,-0.0919,0.0685,-0.0006,0.0464,0
201904,20100,Dover, DE,246,267318,0.0079,0.0589,738,0.025,-0.1399,77,-0.2191,-0.0174,342,0.1712,0.1176,28,1.3333,-0.44,158,0.3167,-0.1413,51,0.1591,1.9143,128,-0.0014,0.0485,1995,0.0173,0.0459,280627,0.016,0.1031,790,0.034,-0.0966,0.0691,0.008,0.0487,0
201903,20100,Dover, DE,246,265233,0.0078,0.061,720,0.0323,-0.1056,98,-0.1503,0.109,292,0.1774,-0.0988,12,-0.3333,-0.85,120,0.0169,-0.1667,44,0.1429,1,129,0.0003,0.0678,1961,0.0274,0.0246,276209,0.0147,0.079,764,0.0423,-0.0694,0.0611,0.0059,0.0338,0
201902,20100,Dover, DE,246,263173,-0.0001,0.0745,698,-0.0412,-0.1421,116,0.0596,0.0744,248,0.7465,-0.1842,18,-0.6538,-0.3571,118,0.0172,-0.1571,39,0.4808,10,129,0.0068,0.0669,1909,0.0059,0.0149,272197,0.0068,0.0823,733,-0.0233,-0.1006,0.0552,0.0195,0.0509,0
201901,20100,Dover, DE,246,263200,0.0123,0.0894,728,-0.1007,-0.1339,109,0,-0.0624,142,-0.1932,-0.5035,52,1.6,0.625,116,-0.0333,-0.0794,26,0.1818,6.4286,128,0.0217,0.0732,1898,-0.0045,0.0053,270370,0.0054,0.0911,751,-0.0969,-0.1087,0.0357,0.0085,0.0316,0
201812,20100,Dover, DE,246,260000,-0.0144,0.0833,809,-0.1178,-0.0971,109,0.1237,0,176,-0.1927,-0.0222,20,-0.1667,0,120,-0.2308,0.2,22,0.1282,10,125,0.0051,0.0559,1906,-0.0155,0.0011,268915,-0.0008,0.0797,831,-0.1127,-0.0736,0.0272,0.0059,0.025,0
201811,20100,Dover, DE,246,263800,0.015,0.0935,917,-0.0428,-0.0542,97,0.0543,-0.0348,218,-0.3313,0.0686,24,-0.5,-0.2941,156,-0.2778,-0.271,20,-0.1702,4.5714,124,0.0106,0.073,1936,-0.0032,-0.0056,269133,0.0234,0.0841,937,-0.0454,-0.035,0.0213,-0.0033,0.0177,0
201810,20100,Dover, DE,246,259900,0,0.0786,958,0.0105,-0.0505,92,0.011,-0.08,326,0.3145,-0.5733,48,0.7143,0,216,-0.1148,-0.2941,24,-0.1607,-0.9393,123,-0.0014,0.0389,1942,-0.0091,0.0212,262979,0.0037,0.0608,981,0.001,-0.2945,0.0245,-0.005,-0.359,0
201809,20100,Dover, DE,246,259900,-0.0002,0.0612,948,-0.0237,-0.0796,91,0.1447,-0.0619,248,-0.2201,-0.2051,28,0.0769,-0.5333,244,-0.024,-0.2469,28,-0.0175,-0.9315,123,0.0068,0.0378,1960,-0.0157,0.0235,262006,-0.0044,0.0487,980,-0.0175,-0.3156,0.0295,0.0002,-0.3676,0
201808,20100,Dover, DE,246,259950,-0.0115,0.061,971,0.0152,-0.0545,80,-0.0063,-0.1867,318,0.0258,0.0671,26,-0.2778,-0.6905,250,0.2136,-0.1883,29,-0.1094,-0.9356,122,0.0057,0.041,1991,-0.0114,0.0374,263169,-0.0054,0.0451,998,0.0096,-0.3207,0.0294,-0.0041,-0.4015,0
201807,20100,Dover, DE,246,262975,0.0118,0.0782,957,0.0186,-0.1225,80,0.0127,-0.1837,310,-0.0663,0.0333,36,-0.4375,-0.4375,206,-0.0636,-0.4341,32,0.6842,-0.9261,122,-0.0017,0.0352,2014,0.0071,0.0554,264605,0.0095,0.0646,988,0.0292,-0.3483,0.0335,0.0132,-0.3638,0
201806,20100,Dover, DE,246,259900,-0.0002,0.0674,939,0.0944,-0.1397,79,0.0464,-0.1618,332,-0.0778,0.1067,64,-0.0588,0.0667,220,0.1458,-0.3038,19,0,-0.9581,122,-0.0217,0.0346,2000,0.0086,0.0517,262114,-0.0073,0.0592,960,0.0965,-0.3764,0.0202,-0.0019,-0.3957,0
201805,20100,Dover, DE,246,259950,0.0297,0.0615,858,0,-0.2186,76,-0.0321,-0.1703,360,0.1765,0.0588,68,0.36,-0.2093,192,0.0435,-0.4514,19,0.0857,-0.9565,125,0.0174,0.0571,1983,0.0396,0.0404,264037,0.0379,0.065,876,0.0011,-0.4272,0.0221,0.0017,-0.3759,0
201804,20100,Dover, DE,246,252450,0.0099,0.0336,858,0.0658,-0.2056,78,-0.1186,-0.1429,306,-0.0556,-0.0671,50,-0.375,-0.4565,184,0.2778,-0.425,18,-0.2045,-0.9559,122,0.0169,0.0313,1908,-0.0034,0.0039,254402,-0.0062,0.0285,875,0.0652,-0.4059,0.0204,-0.0069,-0.3472,0
201803,20100,Dover, DE,246,249988,0.0207,0.042,805,-0.0098,-0.2319,89,-0.1767,-0.2594,324,0.0658,0.0253,80,1.8571,-0.1304,144,0.0286,-0.4419,22,5.2857,-0.9414,120,-0.0006,0.025,1914,0.0177,0.0031,255993,0.0179,0.0599,821,0.0074,-0.4228,0.0273,0.023,-0.331,0
201802,20100,Dover, DE,246,244925,0.0138,0.0407,813,-0.0321,-0.2242,108,-0.0753,-0.126,304,0.0629,-0.0559,28,-0.125,-0.5484,140,0.1111,-0.4615,4,0,-0.9891,121,0.0128,0.0273,1881,-0.0036,-0.008,251494,0.015,0.0601,815,-0.0321,-0.406,0.0043,0.0001,-0.3025,0
201801,20100,Dover, DE,246,241600,0.0067,0.0277,840,-0.0625,-0.186,116,0.0665,-0.0106,286,0.5889,0.144,32,0.6,-0.4074,126,0.26,-0.4474,4,0.75,-0.9893,119,0.0051,0.0106,1888,-0.0087,0.0067,247787,-0.0051,0.038,842,-0.0613,-0.3807,0.0042,0.0019,-0.3127,0
201712,20100,Dover, DE,246,240000,-0.0052,0.0179,896,-0.0758,-0.1877,109,0.0846,0.0283,180,-0.1176,-0.0217,20,-0.4118,-0.5,100,-0.5327,-0.5455,2,-0.4286,-0.9942,118,0.0214,-0.0037,1904,-0.0221,0.0063,249054,0.0032,0.0316,897,-0.0757,-0.3801,0.0022,-0.0014,-0.3115,0
