month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,14580,Bozeman, MT,322,995000,0.0205,-0.3438,523,-0.0928,1.8895,102,0.1373,0.3268,72,-0.3684,-0.4,0,-1,-1,60,-0.5522,4,251,-0.1633,-0.3693,433,0.0707,-0.1542,2389,0.0164,-0.2033,1929297,0.0292,-0.3558,774,-0.1164,0.3438,0.4799,-0.0405,-1.719,1
202212,28060,Kalispell, MT,352,699000,-0.012,-0.0006,671,-0.0764,0.5957,130,0.1354,0.1017,80,-0.3939,-0.322,0,-1,-1,88,-0.443,1.4444,169,-0.1399,-0.5401,374,-0.0006,0.1065,2016,-0.0059,0.0177,1318276,0.0147,-0.0152,841,-0.0859,0.0693,0.2519,-0.0186,-0.6221,0
202212,25740,Helena, MT,413,569000,0.0345,0.035,158,-0.1618,1.0387,69,0.181,0.1138,32,-0.6098,-0.2,0,,-1,28,-0.44,1.3333,97,-0.0762,-0.3701,278,0.0319,0.1711,2112,-0.0009,-0.0501,813523,0.0342,0.138,254,-0.1361,0.0972,0.6139,0.0569,-1.3732,1
202212,24500,Great Falls, MT,420,405000,-0.0774,0.2293,87,-0.0279,0.7059,72,0.2743,0.2973,36,-0.25,-0.5714,0,,,20,-0.2308,4,78,-0.3247,-0.4368,175,-0.0481,0.175,2344,-0.0652,0.0655,557568,-0.0353,0.0549,163,-0.201,-0.1554,0.8966,-0.394,-1.8191,1
202212,15580,Butte-Silver Bow, MT,685,340000,-0.0058,0.1634,94,0.0217,0.5798,62,-0.0236,-0.1206,20,-0.4118,0.4286,0,,,16,-0.3846,1,37,-0.3019,-0.5912,182,-0.0215,0.2128,2016,0.003,-0.0723,618928,0.0124,-0.0068,130,-0.1034,-0.1216,0.3936,-0.1825,-1.1274,1
202211,13740,Billings, MT,221,480500,-0.0388,0.0116,463,-0.0011,1.0647,45,0.0056,-0.2521,164,-0.2807,-0.1633,2,-0.5,-0.5,128,-0.2727,1.4615,246,-0.1633,-0.4029,214,0.0348,0.0319,2297,-0.0438,-0.0334,638707,-0.0355,-0.2409,707,-0.0623,0.1143,0.5319,-0.1031,-1.3074,1
202211,33540,Missoula, MT,313,687475,-0.0165,-0.0257,251,-0.0233,1.2018,69,0.0492,-0.1477,98,-0.0926,0.4412,0,,-1,66,-0.175,2.6667,159,-0.0809,-0.2822,342,0.0372,0.0504,2221,-0.0528,-0.0561,980539,0.0044,-0.0186,408,-0.0512,0.2161,0.6335,-0.0397,-1.3095,1
202211,14580,Bozeman, MT,322,975000,-0.005,-0.2433,577,-0.082,1.5622,89,0.1667,0.4167,114,-0.2297,-0.05,8,1,,134,-0.2386,1.913,300,-0.1453,-0.3684,404,-0.0061,-0.1861,2350,-0.0109,-0.1786,1874646,0.0337,-0.3143,876,-0.1043,0.255,0.5204,-0.0385,-1.5907,1
202211,28060,Kalispell, MT,352,707475,-0.0554,0.0109,727,-0.0403,0.5725,115,0.2053,-0.0358,132,0.1,-0.0149,2,-0.5,-0.5,158,-0.3828,1.4688,197,-0.2384,-0.5493,374,-0.0298,0.1282,2028,-0.001,0.0032,1299176,-0.0139,0.0114,920,-0.1103,0.0268,0.2705,-0.0703,-0.6732,0
202211,25740,Helena, MT,413,550000,-0.0573,0.0421,189,0.0027,0.7294,58,0.0087,-0.297,82,0.025,0.1081,0,-1,-1,50,0.0417,2.125,105,-0.0948,-0.4278,269,-0.02,0.1034,2114,-0.0103,-0.01,786655,-0.0361,0.1133,294,-0.0233,-0.0017,0.557,-0.06,-1.1265,1
