month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,24380,Grants, NM,874,195000,0,0.3732,24,-0.1273,-0.1111,140,0.122,0.4686,6,-0.25,0,0,,,6,2,,7,0.625,0.625,114,0.0196,0.1757,1726,-0.016,0.0956,265864,0.0318,0.2102,31,-0.0161,-0.0161,0.2708,0.1254,0.1227,0
202302,38780,Portales, NM,908,179000,-0.0284,0.1973,44,0.1282,0.2571,74,0.265,0.1298,18,0.5,-0.1,0,,,10,0.25,0.6667,,,,105,-0.0304,0.2645,1801,0.0047,0.0873,223765,0.0171,0.3038,44,0.1,0.2571,,,,0
202301,10740,Albuquerque, NM,58,377450,0.0065,0.0217,1067,-0.1308,0.7985,78,0.1471,0.0986,754,0.2401,-0.1066,38,0.3571,-0.5,426,0.0441,1.8026,973,0.0248,-0.2938,199,0.0251,0.0827,2005,0.0009,0.0011,496877,0.0208,0.0663,2026,-0.0679,0.0303,0.9119,0.1384,-1.4102,1
202301,29740,Las Cruces, NM,216,370225,0.002,0.102,661,-0.0315,0.074,73,0.1885,0.2719,144,0.0286,-0.3208,12,2,2,120,0.25,2,6,0.2,-0.8125,175,0.0055,0.1524,2023,-0.0005,-0.0464,390706,-0.0025,0.0971,664,-0.0314,0.0287,0.0091,0.0018,-0.0429,0
202301,42140,Santa Fe, NM,257,748500,-0.0249,0.0433,356,-0.1253,0.8936,89,0.1378,-0.0755,122,0.0517,-0.0758,0,-1,-1,100,0.3889,1.5,213,-0.0207,-0.2329,354,-0.0373,0.0806,2357,-0.0099,-0.1333,1439108,-0.0022,-0.0992,567,-0.0878,0.2209,0.5969,0.0637,-0.8765,0
202301,22140,Farmington, NM,370,320000,0.1228,0.1038,85,-0.1146,-0.2672,60,0.1333,-0.162,48,0.0909,-0.0769,0,,,16,0,0.3333,95,0.0272,0.0272,157,0.021,0.0816,2000,0.0256,-0.0025,429925,0.0596,0.0907,180,-0.0349,-0.1025,1.1118,0.1534,0.3187,0
202301,10460,Alamogordo, NM,491,304750,0.0083,0.1632,130,-0.037,0.2264,79,0.2344,-0.1505,56,0,0.1667,0,,,26,0.3,1.1667,63,0.0161,-0.475,151,-0.0019,0.0789,1986,-0.011,0.1027,400508,0.0044,0.0372,192,-0.0103,-0.1233,0.4846,0.0254,-0.6475,0
202301,26020,Hobbs, NM,513,247500,0.1005,0.2692,113,-0.0466,-0.0854,87,0.1234,0.1611,40,0.25,-0.3333,0,,,14,0.1667,0.1667,1,-0.5,,125,0.0317,0.0426,1840,0.0222,0.0419,263269,0.0439,0.1154,114,-0.0462,-0.0772,0.0089,-0.0081,,0
202301,40740,Roswell, NM,537,237000,-0.0084,0.0304,166,-0.0674,0.3071,98,0.2405,0.1264,50,0.1364,-0.1071,0,,,30,0.25,0.5,,,,127,0.0113,0.081,1944,0.0073,0.0681,288226,0.0349,0.1161,166,-0.0674,0.3071,,,,0
202301,16100,Carlsbad-Artesia, NM,541,299700,0.1309,0.1872,145,-0.0236,-0.3184,92,-0.0466,0.2432,60,1.1429,0,0,,,18,-0.4375,-0.4375,6,0.375,,149,0.032,0.032,2009,0.0755,0.1412,335534,0.1162,0.1401,150,-0.0164,-0.2948,0.0381,0.011,,0
