month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,15020,Brookhaven, MS,780,250250,0.0706,0.2328,56,0.0472,0.2907,97,-0.0202,0.8302,14,0.4,-0.125,0,,,12,0.2,0,10,1.2222,-0.3333,106,0.0191,0.0864,2300,0.011,0.1207,293450,0.0148,0.2663,65,0.1217,0.1026,0.1802,0.0953,-0.1687,0
202302,17380,Cleveland, MS,824,190000,0.0857,0.1517,35,-0.0282,-0.1266,79,-0.203,-0.1374,20,1.5,0.6667,0,,,8,0.3333,0,15,0.7059,0.6111,97,0.0312,0.1306,2046,0.0869,0.0538,242315,0.1231,0.2115,49,0.1264,0.0316,0.4203,0.1809,0.1924,0
202302,24980,Grenada, MS,882,147625,-0.0122,-0.112,36,0.0758,0.6512,52,-0.1746,0.2606,20,0.25,0.6667,0,,-1,6,0.5,2,15,0.6111,-0.0333,81,-0.1114,-0.1248,1865,-0.041,0.0697,187614,-0.0754,-0.3127,50,0.1905,0.3333,0.4085,0.1357,-0.2892,1
202302,48500,West Point, MS,898,184500,-0.0027,0.2273,32,0,0.6,130,0.1533,2.9023,6,-0.25,-0.4,0,,,8,-0.2,3,6,0,5,93,-0.0191,-0.049,1923,-0.1004,0.1477,279475,-0.001,-0.0161,38,0,0.8095,0.1875,0,0.1375,1
202302,17260,Clarksdale, MS,899,54450,-0.0082,-0.4207,39,0.0548,2.08,124,0.2932,0,4,1,-0.3333,0,,,0,-1,,3,-0.25,-0.25,37,-0.0405,-0.3589,1478,0.0027,-0.0481,126974,0.2957,-0.0151,42,0.0247,1.5152,0.0779,-0.0317,-0.2421,1
202302,26940,Indianola, MS,902,150000,-0.0164,0.2397,22,0.1282,0.3333,75,0.1364,0.6575,6,0.5,0,0,,,2,-0.5,0,5,0,-0.5,71,0.0035,0.0517,2068,0.0196,0.3019,159086,-0.048,0.4721,26,0.1064,0.0196,0.2045,-0.0262,-0.3409,0
202301,27140,Jackson, MS,104,319375,-0.0173,0.1763,1045,-0.0619,0.8594,79,0.0972,0.386,474,0.2216,0.0304,14,-0.3,0.1667,336,0.2537,1.2105,506,0.0316,-0.262,143,-0.0184,0.1438,2116,-0.016,-0.0289,352717,-0.0384,-0.0768,1550,-0.0364,0.2307,0.4837,0.0439,-0.7351,0
202301,25060,Gulfport-Biloxi, MS,129,293053,0.047,0.1492,1011,-0.0859,0.5602,86,0.14,0.4492,390,0.25,-0.2137,24,5,-0.25,302,0.1269,0.9359,571,-0.0507,-0.2601,145,0.0106,0.1085,1861,-0.0048,-0.0292,364906,0.0202,0.0416,1574,-0.0736,0.1053,0.5643,0.0209,-0.6255,0
202301,25620,Hattiesburg, MS,262,282100,0.0106,0.2457,286,-0.0561,0.6067,66,0.0273,0.0038,128,0.4545,0.1429,8,1,-0.3333,84,0.5,1.3333,133,0.0472,-0.4805,139,0.0371,0.2069,2172,0,0.1918,340627,-0.0116,-0.0262,419,-0.0379,-0.0313,0.465,0.0459,-0.9732,0
202301,46180,Tupelo, MS,269,257000,0.0303,0.0959,280,-0.1331,0.3084,89,0.0057,0.0663,106,0.7667,-0.0862,2,,,94,0.4688,1.9375,137,0.1189,-0.211,122,0.0069,0.0876,2096,0.0058,0.0099,296772,0.0229,0.0302,417,-0.0544,0.0747,0.4875,0.1098,-0.3209,0
