month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,24860,Greenville-Anderson, SC,60,337000,-0.0085,0.029,2050,-0.0947,0.9764,78,0.2,0.3448,1044,0.6012,-0.0578,112,0.4,-0.3488,864,0.2135,3.32,1296,-0.0825,-0.4232,164,0.0003,0.0509,2017,-0.0168,0.0599,463617,-0.017,-0.0697,3338,-0.0886,0.0191,0.6321,0.0084,-1.5338,1
202301,16700,Charleston-North Charleston, SC,67,484999,0.0106,0.0022,2154,-0.1046,1.1643,70,0.1822,0.2237,1136,0.2622,-0.0533,84,0.05,-0.7857,930,0.3517,2.5769,1234,0.0194,-0.3428,236,0.0079,-0.0169,2186,0.0132,0.0184,917262,0.0099,-0.0798,3386,-0.0628,0.2007,0.5728,0.0697,-1.3136,1
202301,17900,Columbia, SC,68,299940,0.0065,0.0019,1538,-0.0667,0.6938,52,-0.0965,0.1977,1020,0.3564,-0.0039,74,1.3125,-0.875,502,0.0726,3.0484,35,0.2778,0.38,144,0.0067,0.0416,2160,0.0045,0.0125,358636,-0.018,-0.0137,1573,-0.0598,0.6842,0.0224,0.006,-0.0051,0
202301,34820,Myrtle Beach-Conway-North Myrtle Beach, SC-NC,102,362500,-0.0086,-0.0235,4287,-0.042,1.4193,78,0.1471,0.1818,1736,0.3437,0.0309,342,1.25,-0.1618,1540,0.1095,4.0658,2666,-0.0141,-0.4089,219,0.0004,0.0628,1701,-0.0056,-0.0659,458227,-0.0093,-0.0244,6960,-0.0322,0.108,0.6219,0.0176,-1.9233,1
202301,43900,Spartanburg, SC,163,302450,0.0082,0.0836,944,-0.0644,1.504,71,0.0597,0.2909,468,0.3,0.1939,46,1.3,-0.6806,354,-0.0684,3.2143,533,-0.127,-0.5635,159,-0.0036,0.0516,1941,0.0082,0.0582,359551,0.0157,0.0477,1472,-0.0806,-0.0736,0.5641,-0.0405,-2.672,1
202301,25940,Hilton Head Island-Bluffton, SC,203,624225,-0.0076,0.2487,961,-0.0597,1.2936,77,0.1591,-0.0192,456,0.0179,-0.0952,34,1.125,0.2143,308,0.5098,2.5,776,-0.0502,-0.2652,334,0.0149,0.1715,2120,-0.0052,0.0661,997054,-0.013,0.1294,1736,-0.0583,0.1846,0.8075,0.0081,-1.7128,1
202301,22500,Florence, SC,224,259495,-0.0328,0.1113,526,-0.0259,0.0868,85,0.1118,0.3203,134,0.2885,-0.141,38,,-0.05,92,0.3529,1.3,46,-0.1481,-0.2459,128,-0.0141,0.0792,1956,-0.0025,0.0252,277910,-0.0174,0.0386,569,-0.0437,0.0498,0.0875,-0.0125,-0.0386,0
202301,44940,Sumter, SC,319,288651,0.0496,0.1551,404,-0.0025,1.4048,71,0.0597,0.2241,194,0.7963,0.3472,4,,-0.9091,74,0.0882,3.625,137,-0.0144,-0.4408,132,0.0015,0.1336,2059,0.0002,0.0313,289921,-0.0005,0.0846,539,-0.011,0.3051,0.3391,-0.0041,-1.1192,1
202301,42860,Seneca, SC,435,362000,-0.0036,0.2885,267,-0.0448,0.7767,93,0.1145,0.3214,92,0.9167,-0.1154,2,,-0.875,82,0.3667,1.05,102,-0.1282,-0.3419,194,0.0066,0.2177,2100,-0.0411,0.166,603057,-0.0716,0.173,369,-0.0635,0.1903,0.3827,-0.0366,-0.6506,0
202301,36700,Orangeburg, SC,438,295725,0.0148,0.2788,126,0,0.2353,99,0.1034,0.2421,42,0.1667,0.1667,0,,,24,0.2,0.5,62,-0.0682,0.6622,138,0.0246,0.2373,1975,-0.0378,0.0059,323360,0.0082,0.1584,184,-0.0108,0.3237,0.4881,-0.0357,0.1254,0
