month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,23300,Freeport, IL,612,77225,-0.3239,-0.273,95,0.1887,0.0862,39,-0.3819,-0.5722,32,-0.0588,-0.3043,0,,,12,-0.25,-0.1429,45,0.0854,-0.2823,64,-0.0916,-0.0925,1516,-0.0486,-0.0811,129505,-0.0936,-0.1169,139,0.1681,-0.0544,0.4709,-0.0448,-0.2417,1
202302,16460,Centralia, IL,691,129900,-0.024,-0.1282,79,0.1377,0.7841,54,-0.2761,-0.3196,38,0.4615,0.4615,0,,,12,-0.1429,1,34,-0.0822,-0.0946,84,0.0644,-0.0626,1471,0.0201,-0.0756,172761,-0.0246,-0.3815,112,0.0619,0.3938,0.4268,-0.1022,-0.4142,1
202302,27300,Jacksonville, IL,694,115975,-0.0529,0.132,22,-0.2787,-0.2414,57,-0.1752,0.314,20,-0.1667,-0.3333,0,,,6,-0.4,-0.5,40,0.197,-0.0814,73,-0.0256,0.1799,1652,-0.0015,-0.1039,129187,0.0035,0.0659,63,-0.0234,-0.1379,1.7955,0.7135,0.3127,0
202302,34500,Mount Vernon, IL,710,191225,0.0408,0.2163,37,-0.0133,-0.0864,68,-0.2295,0.0709,28,0.2727,0.75,0,,,8,0,0,33,0.2,0.082,98,-0.0173,0.1344,1711,0.0012,0.1273,201689,-0.0334,0.0358,69,0.0698,-0.035,0.8919,0.1586,0.1388,1
202302,38700,Pontiac, IL,751,146175,-0.0168,0.4345,44,-0.044,0.1154,65,0.0785,-0.0777,28,0.4,0.2727,0,,,12,-0.25,0.2,43,0.0494,-0.1748,86,-0.0229,0.2904,1627,0.0453,0.0834,163694,-0.0215,0.1908,86,-0.0115,-0.0497,0.977,0.0869,-0.3435,0
202302,20820,Effingham, IL,754,228675,0.0075,0.3865,28,-0.1642,-0.0175,81,0.0452,-0.1337,26,1.1667,0.3,0,,,6,-0.5,0,30,0.18,1.36,110,0.0825,0.0811,1924,-0.0462,0.0929,344499,0.0341,0.3665,56,-0.0427,0.3659,1.0536,0.3073,0.615,0
202302,45380,Taylorville, IL,772,108350,0.1726,0.607,39,-0.271,-0.1429,106,0.3312,0.1722,18,-0.3077,-0.1818,0,,,6,-0.4,0.5,45,0.3433,1,78,0.1052,0.1841,1592,0.073,0.442,136284,0.0771,0.5487,85,-0.0449,0.2687,1.1538,0.5277,0.6593,1
202302,19940,Dixon, IL,777,139425,0.0463,0.2032,35,-0.1667,-0.3069,70,0.2078,0.1625,10,-0.5,-0.6875,0,,,4,-0.6,-0.7143,23,0.1842,-0.3284,88,0.0345,0.0248,1382,0.0237,-0.05,169927,0.0829,0.0673,59,-0.0407,-0.2976,0.6429,0.1905,-0.0205,0
202302,31380,Macomb, IL,798,69900,0,0.1758,76,-0.0679,-0.245,95,-0.2641,-0.4993,26,0.8571,0.0833,0,,,8,-0.2,-0.3333,28,0.0185,-0.3038,52,-0.0095,0.0723,1461,0.0109,0.0874,95369,-0.0696,-0.0065,103,-0.055,-0.2563,0.3642,0.0309,-0.0308,0
202302,30660,Lincoln, IL,832,113700,0.0582,0.2822,38,-0.0256,0.0556,80,0.0256,0.3913,22,0,0.5714,0,,,12,0,-0.25,29,0.2609,-0.4727,72,0.1169,0.1323,1643,-0.0261,0.1663,149199,-0.0027,0.3601,67,0.0472,-0.2528,0.7632,0.1734,-0.7646,0
202301,16980,Chicago-Naperville-Elgin, IL-IN-WI,3,327450,0.0091,0.0462,14171,-0.1241,0.1163,62,0.0877,0.0164,7286,0.5091,-0.1625,250,0.7857,-0.5833,3306,-0.0006,0.3439,7957,-0.0746,-0.3767,190,0.0072,-0.0173,1700,0.0012,0.0625,493991,0.0243,0.0053,22106,-0.1069,-0.1306,0.5615,0.0301,-0.444,0
202301,37900,Peoria, IL,130,134950,-0.0004,0.422,583,-0.1409,-0.0725,70,0.2237,0.0568,300,0.1029,-0.1477,0,,-1,214,0.163,0.07,352,-0.0474,-0.3053,86,-0.0155,0.1054,1673,0.0326,0.2121,209976,0.0134,0.2981,935,-0.1066,-0.1767,0.6034,0.0592,-0.2023,0
202301,40420,Rockford, IL,157,164900,-0.0294,0.1353,324,-0.209,-0.1257,62,0.1318,0.1745,210,0.05,-0.2905,2,,-0.5,86,-0.3485,0.1316,338,-0.016,-0.2517,103,0.0458,0.1367,1724,-0.0195,0.0511,220999,0.0089,0.1317,652,-0.129,-0.2122,1.0433,0.2046,-0.1756,0
202301,16580,Champaign-Urbana, IL,199,204325,0.0041,0.4496,229,-0.1474,0.0579,80,0.1,-0.0274,120,0.5789,-0.2683,0,,-1,54,-0.325,-0.1,179,0.017,-0.251,127,0.0176,0.114,1728,0.0096,0.1984,272906,0.0346,0.0805,407,-0.0833,-0.1133,0.7834,0.1267,-0.3231,0
202301,44100,Springfield, IL,208,157500,-0.0449,0.4651,188,-0.1493,0.0444,57,0.2556,-0.1308,154,0.1324,-0.0833,0,,,62,0.0333,0.2917,211,0.0795,-0.1809,103,0.0422,0.3373,1654,-0.0285,0.0719,237356,-0.0026,0.3506,397,-0.0615,-0.0831,1.1197,0.2373,-0.3081,0
202301,14010,Bloomington, IL,259,328150,0.0763,1.2098,145,-0.1104,0.4356,63,0.1713,0.1195,110,0.4474,-0.1129,0,-1,,30,0.0714,0.0714,139,-0.1006,-0.3405,127,0.0502,0.4023,2327,0.0056,0.307,352816,0.0632,0.4832,281,-0.1136,-0.1051,0.9552,0.0104,-1.124,1
202301,36837,Ottawa, IL,284,167000,-0.0694,0.1827,228,-0.1094,-0.088,86,0.1944,0.1169,74,0.0882,-0.1957,2,,,60,0.1538,0.1538,95,-0.1667,-0.3871,111,-0.0336,0.1291,1592,0.0051,0.0536,275231,0.0062,0.3277,323,-0.127,-0.176,0.4167,-0.0286,-0.2033,0
202301,16060,Carbondale-Marion, IL,298,128425,0.0441,0.4113,283,-0.0646,-0.0259,88,0.2138,0.2394,86,0.075,-0.3485,0,-1,,52,0.0833,0.1818,142,-0.1341,-0.2406,86,0.0387,0.2203,1544,0.009,0.1011,218893,0.0162,0.238,425,-0.1053,-0.1034,0.5027,-0.0404,-0.1422,0
202301,19500,Decatur, IL,362,118675,-0.0102,0.3201,136,-0.0685,-0.0748,64,0.0714,0.0625,70,1.1875,-0.2045,0,-1,,36,-0.1,-0.1,101,-0.1184,1.7162,77,0.0485,0.1734,1634,-0.05,0.0981,177173,0.0519,0.2646,229,-0.1055,0.2514,0.739,-0.0419,0.4873,0
202301,28100,Kankakee, IL,391,182200,0.0417,-0.0652,143,-0.1734,0.4592,68,0.193,0.088,50,-0.0385,-0.1667,0,,,42,-0.0455,1.625,88,-0.3321,-0.2769,115,-0.0049,-0.0146,1492,-0.0093,-0.1185,222749,0.0421,-0.0336,229,-0.2557,0.0111,0.6119,-0.1453,-0.6228,0
202301,39500,Quincy, IL-MO,455,130000,0.0039,0.0008,103,-0.0463,-0.0374,74,0.0278,0.2759,56,0.2727,0.5556,0,,,34,0.7,1.8333,61,0.3444,1.2407,89,0.0826,-0.0555,1593,-0.0022,0.0009,187481,0.0952,-0.0959,154,0.0694,0.1407,0.5874,0.1707,0.335,0
202301,19180,Danville, IL,463,99900,-0.0918,0.1753,103,-0.1121,0.4306,82,0.3554,0.0933,34,0.0625,-0.3462,0,,,22,-0.3125,0.375,70,0.1583,1.1061,65,-0.0443,0.0541,1549,-0.0048,0.0672,124578,-0.0129,0.0914,170,-0.0088,0.6143,0.6748,0.1575,0.2164,0
202301,16660,Charleston-Mattoon, IL,510,138500,0.1899,0.6788,79,-0.0366,0.0395,74,0.2672,0.2353,42,0.5,-0.1923,0,,,22,0.8333,0.375,54,0.1489,1.5714,84,0.1073,0.3184,1634,0.0049,0.2176,221553,0.1049,0.6246,128,-0.0078,0.3196,0.6835,0.1104,0.4072,1
202301,44580,Sterling, IL,542,122450,-0.0574,0.178,103,-0.0374,-0.0096,80,0.2422,0.2326,46,0.6429,0.2778,0,,,26,0.0833,-0.0714,41,-0.0238,-0.1458,90,-0.0069,0.17,1478,-0.0352,0,160280,-0.0388,0.0389,145,-0.0333,-0.0584,0.3981,0.0055,-0.0635,0
202301,23660,Galesburg, IL,582,118475,0.0302,0.2705,90,0.0056,0.1188,76,0.2667,-0.0318,36,0.8,0.2857,0,,,20,0.25,0.25,30,-0.3182,-0.3617,83,0.0386,0.2736,1404,-0.0043,-0.0677,164214,-0.0194,0.2551,120,-0.0977,-0.0551,0.3352,-0.1592,-0.2523,0
202301,40300,Rochelle, IL,585,191200,0.028,0.0063,67,-0.0563,-0.0946,65,0.3299,0.075,22,0.375,-0.3125,0,,,16,-0.4286,-0.2,34,-0.2872,-0.4683,107,0.007,0.0135,1837,-0.0016,0.0743,264134,0,-0.2074,100,-0.1568,-0.263,0.5,-0.162,-0.3514,0
202301,23300,Freeport, IL,612,114225,-0.1104,0.1434,80,-0.1632,-0.2282,64,0.1043,-0.2349,34,0.0625,0.2143,0,,,16,-0.2,-0.3333,41,0.1714,-0.2545,71,-0.0439,0.0442,1593,-0.0539,-0.0092,142878,-0.0853,-0.0118,119,-0.0703,-0.2372,0.5157,0.1473,-0.0183,0
202301,16460,Centralia, IL,691,133100,0.21,-0.0849,69,-0.0143,0.3529,74,0.0171,0.0458,26,0.3,0.3,0,,,14,2.5,0.1667,37,-0.0395,0.0139,79,0.0748,-0.0185,1442,0.0298,-0.1489,177114,0.0672,-0.3018,105,-0.0278,0.2069,0.529,-0.0139,-0.1769,0
202301,27300,Jacksonville, IL,694,122450,-0.1088,0.2257,31,-0.1974,0.0167,69,0.3431,-0.2216,24,0.2,0,0,,,10,1.5,0.25,33,0.1786,-0.2326,75,-0.0351,0.2519,1655,-0.0653,-0.0469,128732,-0.0759,0.008,64,-0.0588,-0.1233,1.082,0.3451,-0.3514,0
202301,34500,Mount Vernon, IL,710,183725,0.1628,-0.0064,38,-0.1279,-0.1071,88,-0.0807,0.3172,22,0.375,0.375,0,,,8,0,1,28,0.1,-0.1667,100,0.167,0.1476,1709,0.0551,0.1128,208661,0.0933,0.0021,65,-0.0373,-0.14,0.7333,0.1519,-0.0524,0
202301,38700,Pontiac, IL,751,148675,-0.0082,0.3516,46,-0.2155,0.0111,61,0.1748,-0.1357,20,-0.2857,-0.2857,0,,,16,0.3333,1,41,0.0385,-0.1735,88,0.0229,0.2882,1556,-0.0365,-0.0266,167291,0.0408,0.2082,87,-0.1031,-0.0645,0.8901,0.2177,-0.1988,0
202301,20820,Effingham, IL,754,226975,0.2306,0.6224,34,-0.141,-0.0694,78,0.1397,-0.0064,12,0.5,-0.25,0,,,12,2,2,25,-0.2188,0.9231,102,0.0237,0.1162,2017,0.055,0.3271,333138,0.1001,0.5075,59,-0.1643,0.17,0.7463,-0.0742,0.3852,1
202301,45380,Taylorville, IL,772,92400,0.0278,0.2336,54,-0.0614,0.0288,79,0.2008,-0.1478,26,0.625,0.3,0,,,10,-0.5,-0.375,34,0.0806,0.2885,70,-0.0724,0.0775,1484,0.0254,0.2365,126531,-0.0859,0.2904,89,0.0114,0.1558,0.6262,0.0823,0.1262,0
202301,19940,Dixon, IL,777,133250,-0.18,0.1058,42,-0.125,-0.1429,58,-0.125,-0.1569,20,0.6667,0,0,,,10,0.25,-0.375,19,-0.05,-0.3667,85,-0.1224,-0.0151,1350,-0.0175,-0.1763,156912,-0.3017,-0.0721,62,-0.0956,-0.2215,0.4524,0.0357,-0.1599,0
202301,31380,Macomb, IL,798,69900,-0.0292,0.1669,81,-0.1474,-0.2832,129,0.064,-0.3363,14,-0.4167,-0.125,0,,,10,0.25,0.25,27,0.125,-0.2286,53,-0.0358,0.1178,1446,-0.0418,0.0743,102508,-0.0623,0.0646,109,-0.084,-0.2635,0.3333,0.0807,0.0236,0
202301,30660,Lincoln, IL,832,107450,-0.0848,0.1952,39,-0.1333,-0.1136,78,0.4579,0.56,22,0.8333,-0.3889,0,,,12,-0.25,0.5,23,-0.303,-0.5306,64,-0.0955,-0.0135,1687,-0.0004,0.1941,149600,-0.0236,0.4336,64,-0.1859,-0.3172,0.5897,-0.1436,-0.5239,0
202212,16980,Chicago-Naperville-Elgin, IL-IN-WI,3,324500,-0.0176,0.0384,16179,-0.1436,0.041,57,0.2667,0.0459,4828,-0.3188,-0.2935,140,-0.0541,-0.6354,3308,-0.4751,0.0429,8598,-0.1741,-0.4241,188,-0.0101,-0.0133,1698,-0.0035,0.0576,482273,-0.0192,0.0077,24752,-0.1551,-0.1876,0.5314,-0.0197,-0.4292,0
202212,37900,Peoria, IL,130,135000,-0.069,0.3514,678,-0.1073,-0.0668,57,0.1176,-0.0579,272,-0.3398,-0.1905,0,-1,-1,184,-0.4556,-0.2269,369,-0.2523,-0.3735,88,-0.0175,0.121,1620,-0.0576,0.1325,207207,-0.0506,0.2374,1046,-0.1652,-0.2046,0.5442,-0.1055,-0.2665,0
202212,40420,Rockford, IL,157,169900,-0.0145,0.1904,409,-0.108,-0.1176,55,0.3253,0.0945,200,-0.359,-0.3289,0,,-1,132,-0.2667,0.082,343,-0.1695,-0.3516,98,0.0143,0.0701,1758,-0.0149,0.0943,219043,-0.0179,0.0961,748,-0.1333,-0.2367,0.8386,-0.0621,-0.3027,0
202212,16580,Champaign-Urbana, IL,199,203500,0.0054,0.3393,268,-0.127,0.0551,73,0.2288,0.1069,76,-0.4242,-0.4328,0,-1,-1,80,-0.3103,0.3793,176,-0.2527,-0.3941,125,0.0167,0.0943,1711,-0.0097,0.1663,263769,0.0187,0.0398,444,-0.189,-0.1883,0.6567,-0.1104,-0.487,0
202212,44100,Springfield, IL,208,164900,-0.024,0.404,221,-0.0433,0.0651,45,0.3636,-0.1176,136,-0.3061,-0.2093,0,-1,,60,-0.4231,-0.0909,195,-0.2883,-0.3253,99,0.0324,0.2653,1703,-0.0224,0.0442,237966,0.0065,0.3692,423,-0.1532,-0.1489,0.8824,-0.3038,-0.5104,0
202212,14010,Bloomington, IL,259,304900,0.0081,1.0678,163,-0.0765,0.2587,54,0.1489,0.1368,76,-0.4493,-0.4865,4,,,28,-0.6111,0.1667,154,-0.2524,-0.4077,121,0.0433,0.3493,2314,0.0046,0.2317,331855,0.0063,0.4175,317,-0.1777,-0.1882,0.9448,-0.2224,-1.0629,1
202212,36837,Ottawa, IL,284,179450,0.0749,0.1965,256,-0.0791,-0.0708,72,0.1707,0.0992,68,-0.4333,-0.3333,0,,-1,52,-0.4694,0.0833,114,-0.2692,-0.3871,115,0.0578,0.1332,1584,0.0134,0.0226,273545,0.0426,0.2599,370,-0.1484,-0.1965,0.4453,-0.1158,-0.2298,0
202212,16060,Carbondale-Marion, IL,298,123000,-0.016,0.2393,302,-0.089,0.0378,73,0.2083,0.0902,80,-0.2727,-0.1489,4,1,,48,-0.4783,-0.04,164,-0.0324,-0.2019,83,0.0076,0.1266,1530,-0.0068,0.0788,215395,0.0614,0.1263,475,-0.0557,-0.0433,0.543,0.0317,-0.1631,0
202212,19500,Decatur, IL,362,119900,-0.0592,0.2124,146,-0.1561,-0.1205,60,0.3371,0.2396,32,-0.619,-0.6522,4,,,40,-0.4872,0.0526,114,-0.1556,1.9231,73,0.0108,0.1328,1720,-0.0089,0.0787,168424,-0.0401,0.0961,256,-0.1661,0.2367,0.7808,0.0005,0.5459,0
202212,28100,Kankakee, IL,391,174900,-0.0812,-0.096,173,-0.017,0.5446,57,0.1753,0.0459,52,-0.381,-0.3333,0,,,44,-0.3714,1.4444,131,-0.2108,-0.1466,115,-0.022,-0.0067,1506,-0.017,-0.0973,213756,-0.043,-0.0509,307,-0.1076,0.1563,0.7572,-0.186,-0.6133,0
202212,39500,Quincy, IL-MO,455,129500,-0.0743,-0.0565,108,-0.1787,-0.2174,72,0.112,0.5079,44,-0.12,0.1,0,,,20,-0.3333,-0.2308,45,-0.434,0.5517,82,-0.1312,-0.128,1596,-0.0142,0.0297,171185,-0.0843,-0.157,144,-0.234,-0.1273,0.4167,-0.1879,0.2065,0
202212,19180,Danville, IL,463,110000,-0.0088,0.1931,116,-0.1278,0.381,61,0.3081,0.0254,32,-0.5,0.1429,0,,,32,-0.2,0.6,60,-0.2638,1.069,68,0.0097,0.1101,1556,-0.0107,0.0625,126200,0.0103,0.0604,171,-0.1876,0.5268,0.5172,-0.0955,0.172,0
202212,16660,Charleston-Mattoon, IL,510,116400,-0.0113,0.3582,82,-0.018,-0.0575,58,0.0545,-0.1594,28,-0.3,0.0769,0,,,12,-0.4545,-0.25,47,-0.3605,1.35,76,0.0047,0.1483,1626,0.0961,0.1311,200515,0.1098,0.3869,129,-0.1596,0.1889,0.5732,-0.3071,0.3433,0
202212,44580,Sterling, IL,542,129900,-0.0768,0.3045,107,-0.0776,-0.112,64,0.2549,0.3474,28,-0.44,-0.3,0,,,24,0.0909,0.0909,42,-0.4207,-0.3488,91,-0.0375,0.1786,1532,-0.0016,0.0357,166755,-0.0965,0.1236,150,-0.2021,-0.2021,0.3925,-0.2325,-0.1427,0
202212,23660,Galesburg, IL,582,115000,-0.0105,0.1933,89,-0.101,-0.1055,60,0.5484,0.1429,20,-0.5238,-0.1667,0,,,16,-0.3846,-0.3846,44,-0.2212,-0.102,80,-0.0235,0.1891,1410,0.0021,-0.0354,167463,0.029,0.2224,133,-0.1163,-0.1133,0.4944,-0.0763,0.0019,0
202212,40300,Rochelle, IL,585,186000,-0.0333,0.0195,71,-0.1792,-0.2022,49,0.0778,0.0659,16,-0.7037,-0.619,0,,,28,0.4,0.0769,47,-0.1897,-0.3691,107,0.0284,0.0047,1840,-0.0648,0.0511,264123,0.0253,-0.1298,118,-0.1661,-0.2602,0.662,-0.0085,-0.1751,0
202212,23300,Freeport, IL,612,128400,-0.0039,-0.0004,95,-0.0306,-0.188,58,0.0849,-0.08,32,-0.1579,-0.1111,0,,,20,-0.2857,-0.0909,35,-0.2308,-0.4928,74,0.013,0.0065,1684,0.0105,-0.0704,156207,-0.0463,-0.1296,128,-0.0922,-0.3137,0.3684,-0.0959,-0.2213,0
