month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202301,33005,cheshire, nh,394250,0.0112,0.3186,71,-0.2447,0.8205,89,0.1959,0.3828,32,0.6,-0.2,0,,,10,-0.5833,1.5,36,-0.2653,-0.3333,194,-0.067,-0.0188,1970,0.044,0.1074,503123,0.0256,-0.0446,109,-0.2413,0.1923,0.507,-0.0142,-0.8776,0
202301,33017,strafford, nh,511950,-0.0341,0.2047,95,-0.055,0.5,67,0.1466,0.0472,72,0.3846,0,2,-0.5,,16,1,0.3333,47,-0.1983,-0.2846,266,-0.0009,0.1059,1794,-0.0854,-0.0261,642811,-0.0237,-0.0623,144,-0.0918,0.1762,0.4921,-0.0879,-0.5397,0
202301,33007,coos, nh,259500,0.0815,0.5355,77,-0.2736,0.2833,103,0.1022,0.25,20,0,-0.2857,0,,,8,-0.6,1,33,-0.0441,-0.3085,159,0.0603,0.3494,1490,-0.011,-0.0415,274384,0.0153,0.0788,109,-0.2214,0.0381,0.4221,0.1013,-0.3613,1
202212,33019,sullivan, nh,361950,-0.0647,0.038,61,-0.1286,0.2708,87,0.2,0.1447,16,-0.5789,-0.2727,0,,-1,8,-0.6,0,26,-0.3247,-0.4951,173,-0.0138,-0.145,2012,0.0112,0.0977,451142,-0.0497,0.0394,89,-0.1835,-0.101,0.4262,-0.1238,-0.6467,0
202212,33017,strafford, nh,530000,0.0602,0.2773,100,-0.2366,0.1905,58,0.3647,-0.0413,52,-0.3953,-0.1613,4,,1,8,-0.8519,0,58,-0.284,-0.3483,266,-0.0038,0.0924,1961,0.0011,0.0653,658387,0.0132,0.0293,158,-0.253,-0.0841,0.58,-0.0383,-0.4795,0
202212,33015,rockingham, nh,636000,0.0021,0.0976,440,-0.1538,0.3968,62,0.2653,0.3626,192,-0.3094,-0.1504,0,-1,-1,56,-0.65,0.75,158,-0.2883,-0.4456,325,0.0192,0.0799,2036,-0.0057,0.0697,803728,-0.0019,0.0089,597,-0.1932,-0.0025,0.3591,-0.0678,-0.5457,0
202212,33009,grafton, nh,438950,0.0773,0.1099,146,-0.2087,0.5052,77,0.2857,0.0099,44,-0.3889,-0.1538,0,,-1,8,-0.7895,0.3333,76,-0.2475,-0.2165,249,0.0517,0.2002,1972,0.0168,0.0445,640311,0.0227,0.1067,222,-0.2251,0.1443,0.5205,-0.0269,-0.4795,0
202212,33005,cheshire, nh,389900,0.0984,0.2999,94,-0.1861,0.4351,74,0.4231,0.184,20,-0.6429,-0.6,0,,,24,-0.25,1,49,-0.3677,-0.3378,208,0.0537,0.12,1887,0.0159,0.0189,490560,0.0184,0.0175,143,-0.261,0.0178,0.5213,-0.1497,-0.6085,0
202212,33003,carroll, nh,499000,0.0294,0.1091,168,-0.1642,0.6471,67,0.1858,0.0229,36,-0.5263,-0.4,0,,,20,-0.5455,1.5,79,-0.1771,-0.2547,277,0.0289,0.1053,1921,0.0432,-0.0156,830675,0.0324,-0.0787,248,-0.1692,0.1952,0.4702,-0.0074,-0.569,0
202212,33011,hillsborough, nh,499000,0.0142,0.129,304,-0.2362,0.5751,43,0.303,0.1944,232,-0.2368,-0.1773,4,0,-0.5,52,-0.6389,1.3636,154,-0.2854,-0.3803,250,0.0266,0.0843,2044,-0.0147,0.0714,621820,0.0161,0.1878,455,-0.2608,0.0306,0.5066,-0.0349,-0.781,0
202212,33001,belknap, nh,524950,-0.0048,0.2145,151,-0.245,0.51,73,0.1967,0.2532,40,-0.4286,-0.0909,0,,-1,20,-0.2857,1.5,73,-0.2396,-0.3333,312,0.0094,0.2463,1860,-0.0262,0.0109,1062579,0.0654,0.2635,224,-0.2483,0.0692,0.4834,0.0034,-0.6116,0
202212,33013,merrimack, nh,499900,0.0178,0.1097,163,-0.183,0.6548,57,0.3256,0.1343,76,-0.5,-0.3559,0,,-1,40,-0.4118,1.8571,88,-0.2636,-0.3308,242,0.0435,0.0697,2052,-0.0027,0.0369,557403,0.0029,0.032,251,-0.2082,0.1009,0.5399,-0.0591,-0.7951,0
202212,33007,coos, nh,239950,-0.0978,0.2197,106,-0.0862,0.5704,93,0.1446,0.1138,20,-0.2308,0.1111,0,,,20,1,1.5,34,-0.1392,-0.4237,150,-0.0315,0.126,1506,-0.0583,-0.0254,270259,-0.0894,0.0611,140,-0.0997,0.1111,0.3208,-0.0198,-0.5533,0
202211,33007,coos, nh,265950,0.0638,0.4034,116,-0.0252,0.4777,81,0.1444,0.1246,26,-0.4091,-0.1875,0,,,10,-0.6875,0.25,40,-0.1939,-0.4397,155,0.048,0.1827,1599,0.017,0.0577,296783,0.0219,0.1347,156,-0.0853,0.0436,0.3405,-0.0712,-0.5576,0
202211,33005,cheshire, nh,354975,-0.014,0.1836,116,-0.1316,0.375,52,0.1304,0.0097,56,-0.4167,-0.2222,0,,,32,-0.1111,1,78,0.0915,-0.2548,197,-0.0243,0.0783,1858,0.0512,0,481699,0.0324,-0.0192,194,-0.0325,0.0293,0.671,0.1372,-0.5671,0
202211,33003,carroll, nh,484725,-0.0304,0.0772,201,-0.078,0.5462,57,0.066,-0.0424,76,-0.2963,-0.0256,0,-1,,44,0,1.2,96,-0.1795,-0.3333,269,-0.0152,0.0619,1841,-0.0471,-0.0704,804584,-0.0653,-0.0627,299,-0.1036,0.0815,0.4776,-0.0591,-0.6301,0
202211,33001,belknap, nh,527500,-0.0046,0.2283,200,-0.0431,0.4545,61,0.2979,0.1091,70,-0.3519,-0.375,0,,,28,-0.5882,0.2727,96,-0.1273,-0.3069,309,0.0029,0.2013,1910,-0.0052,0.0706,997324,-0.0127,0.3567,298,-0.0629,0.0797,0.48,-0.0463,-0.5273,0
202211,33017,strafford, nh,499900,0.0099,0.2283,131,-0.1494,0.1197,43,0.1486,-0.1053,86,-0.3281,-0.0851,0,,-1,54,-0.0357,0.6875,81,-0.0357,-0.267,267,0.0116,0.1172,1959,0.0102,0.0669,649815,0.0154,0.0262,212,-0.1113,-0.0703,0.6183,0.0729,-0.3261,0
202211,33015,rockingham, nh,634675,-0.0236,0.1088,520,0,0.3885,49,0.2564,0.1011,278,-0.2446,-0.2606,4,0,-0.8824,160,-0.1837,2.2,222,-0.0826,-0.404,319,-0.0089,0.0886,2048,-0.0098,0.0558,805295,-0.0266,0.0756,740,-0.0289,-0.0067,0.4269,-0.0385,-0.5677,0
202211,33009,grafton, nh,407450,0.0063,0.2566,185,-0.034,0.4192,60,-0.048,-0.2013,72,-0.28,-0.234,0,,-1,38,-0.2083,0.7273,101,-0.1984,-0.3377,236,0.0318,0.1952,1940,0.0289,0.1131,626117,-0.0031,0.2436,287,-0.0962,0.0142,0.5474,-0.1123,-0.6257,0
202211,33011,hillsborough, nh,492000,-0.014,0.1857,398,-0.0149,0.3514,33,0.2453,0.1786,304,-0.3153,-0.2475,4,,-0.7143,144,-0.1,2.1304,216,-0.1448,-0.2744,243,-0.0024,0.0829,2075,-0.015,0.1192,611960,-0.0097,0.2519,616,-0.0688,0.0486,0.5415,-0.0823,-0.467,0
202211,33019,sullivan, nh,387000,0.0187,0.1773,70,-0.186,0.129,73,0.2083,0.4216,38,0.9,-0.05,0,,,20,-0.4444,1,39,-0.3246,-0.3984,175,-0.0361,-0.0028,1990,0.0085,0.0708,474740,-0.1465,0.1234,109,-0.2585,-0.1383,0.55,-0.1128,-0.4823,0
202211,33013,merrimack, nh,491175,-0.0066,0.2288,200,-0.0025,0.4669,43,0,0.0299,152,0.1875,0.2258,0,-1,-1,68,-0.1905,1.8333,120,-0.0124,-0.2758,232,0.0049,0.0808,2058,-0.0195,0.0568,555803,-0.027,0.041,317,-0.0155,0.0532,0.599,-0.006,-0.6142,0
202210,33017,strafford, nh,495000,0,0.2375,154,0.1079,-0.0375,37,-0.1138,0.0882,128,-0.1111,-0.0857,0,,,56,0.0769,0.5556,84,-0.1295,-0.3171,264,0.0221,0.134,1939,-0.0045,0.0952,639935,-0.0605,0.0819,238,0.0042,-0.15,0.5455,-0.1488,-0.2233,0
202210,33011,hillsborough, nh,499000,0.0138,0.1884,404,0.005,0.0254,27,-0.1092,0.1042,444,-0.0431,-0.1462,0,-1,-1,160,0.0811,0.25,252,0.002,-0.2981,244,-0.002,0.1072,2106,0.012,0.0963,617960,0.0136,0.2429,661,0.0161,-0.121,0.6238,-0.0019,-0.2874,0
202210,33019,sullivan, nh,379900,0.0857,0.1689,86,-0.1527,0.0488,60,0.2698,0.0714,20,-0.697,-0.6429,0,-1,,36,-0.1,1.25,57,-0.1799,-0.24,182,-0.0058,0.0432,1973,0.0495,0.054,556246,0.0668,0.0684,147,-0.1453,-0.0637,0.6628,-0.0219,-0.2518,0
202210,33007,coos, nh,250000,0.0004,0.1374,119,-0.0403,0.3678,71,0.0965,0,44,-0.2667,0.2222,0,-1,,32,-0.3043,0.3333,49,-0.2283,-0.4096,148,-0.0631,0.0951,1573,0,0.0158,290427,-0.046,0.0695,170,-0.0933,-0.023,0.4118,-0.1003,-0.5423,0
202210,33003,carroll, nh,499900,-0.0016,0.0891,218,-0.018,0.2601,53,-0.1311,0.06,108,-0.1692,0,4,,,44,-0.0833,0.1,117,-0.037,-0.2866,273,-0.0397,0.105,1932,0.0156,-0.0311,860799,-0.0245,0.0882,333,-0.0292,-0.0292,0.5367,-0.0106,-0.4113,0
202210,33013,merrimack, nh,494450,0.0201,0.2681,200,-0.0172,0.1628,43,0.0488,0.1622,128,-0.2889,-0.3043,4,,0,84,0.05,0.75,121,-0.0584,-0.3352,231,-0.0243,0.1341,2099,-0.0187,0.0503,571209,-0.0436,0.0933,322,-0.0388,-0.08,0.605,-0.0264,-0.4531,0
202210,33005,cheshire, nh,360000,-0.0361,0.1009,133,0.0902,0.2091,46,0.0455,0.0455,96,-0.0769,-0.04,0,,,36,-0.1429,0.2857,71,-0.1497,-0.3661,202,-0.0433,0.0906,1767,0.0573,-0.0934,466574,-0.0386,-0.0737,200,-0.0291,-0.1031,0.5338,-0.1506,-0.4843,0
202210,33009,grafton, nh,404900,-0.0284,0.2458,191,-0.1279,0.0611,63,0.0593,-0.0809,100,-0.2647,-0.1071,0,,,48,-0.3684,0.0909,126,-0.122,-0.3971,229,-0.0009,0.1082,1885,0.0429,0.1043,628070,0.0072,0.2122,317,-0.1362,-0.1851,0.6597,0.0044,-0.5014,0
202210,33001,belknap, nh,529950,-0.057,0.2326,209,0.0529,0.3312,47,0.0273,-0.06,108,-0.1563,0.08,0,-1,,68,0.1333,0.7,110,-0.1822,-0.2857,308,-0.0001,0.2553,1920,0.0401,0.0458,1010160,-0.0238,0.3981,318,-0.0422,0.016,0.5263,-0.1513,-0.4546,0
202210,33015,rockingham, nh,650000,0.0158,0.1766,520,0.0548,0.1765,39,-0.0545,0.0833,368,-0.1481,-0.08,4,-0.7143,-0.8,196,0.2727,0.8846,242,-0.1783,-0.3747,322,0.0257,0.1261,2068,-0.007,0.0805,827271,0.0331,0.1371,762,-0.0318,-0.0819,0.4654,-0.132,-0.4102,0
202209,33005,cheshire, nh,373500,0.0234,0.1764,122,-0.0651,-0.1785,44,0.1429,0.0353,104,-0.0189,-0.0189,0,-1,-1,42,0.1053,-0.3438,84,-0.0176,-0.2048,211,0.0088,0.1479,1671,-0.0553,-0.1273,485322,0.0418,-0.023,206,-0.0441,-0.2,0.6844,0.0331,-0.0226,0
202209,33019,sullivan, nh,349900,-0.0072,0.0341,102,-0.0146,0.1215,47,0.3125,-0.137,66,-0.1316,0.2222,2,,,40,-0.0909,0.5385,70,-0.1366,-0.2278,183,0.016,0.054,1880,0.004,-0.0136,521397,-0.0652,0.1192,172,-0.0678,-0.0549,0.6847,-0.0968,-0.3097,0
