month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,37111,mcdowell, nc,412225,0.0384,0.2371,58,-0.2333,0.4024,96,0.2261,0.0079,34,0.7,0.1333,0,,,14,-0.4167,0.75,51,0.2289,-0.0556,240,0.0097,0.1846,1812,0.0949,0.1085,574011,0.0588,0.2097,109,-0.0606,0.1244,0.887,0.3336,-0.4301,0
202302,37121,mitchell, nc,350000,0.2502,-0.0272,42,0.1857,0.4821,76,-0.2847,-0.0288,36,2.6,1.25,0,,,8,-0.3333,-0.3333,17,0.36,-0.2917,184,0.044,-0.1269,1855,0.0612,0.1242,404829,0.1351,-0.2848,59,0.2421,0.1346,0.4096,0.0525,-0.4475,1
202302,37067,forsyth, nc,353363,0.0098,0.1978,471,-0.0299,0.6538,50,-0.1903,0.1628,358,0.0468,-0.1435,46,4.75,1.875,150,0.0135,2.2609,497,0.1655,-0.3203,140,-0.0791,-0.0764,2181,-0.0427,0.4367,397243,0.0116,0.0652,967,0.0615,-0.0473,1.0553,0.1769,-1.5124,1
202302,37151,randolph, nc,262173,0.0086,0.0601,104,-0.1303,0.5564,60,-0.1393,0.4012,100,0.8519,0.0204,2,-0.8333,-0.6667,42,-0.16,0.75,143,0.0634,-0.2105,170,-0.012,0.0317,1529,0.0655,-0.1902,308835,-0.0141,-0.0449,240,-0.0343,-0.0343,1.3768,0.2508,-1.3375,1
202302,37069,franklin, nc,439975,0.0275,0.1843,294,-0.0265,4.6442,99,0.0939,2.7358,136,0.283,0.5455,22,1.75,4.5,80,-0.3103,9,250,0.3414,2.7803,199,0.0198,0.0066,2291,-0.0029,0.1643,481184,0.0147,0.0549,537,0.1189,3.5274,0.8501,0.2332,-0.4191,1
202302,37063,durham, nc,427450,0.0059,0.0017,460,-0.0726,1.1853,52,-0.2695,0.2335,388,0.3662,0.1975,14,6,-0.2222,136,-0.3398,1.3448,561,0.2067,1.7611,245,0.0312,-0.0195,1844,0.016,0.118,592509,0.0599,0.1073,1021,0.0674,1.4338,1.2185,0.282,0.2541,0
202302,37123,montgomery, nc,363700,1.1533,1.4094,37,-0.529,0.0282,103,-0.0907,0.7197,24,0.2,-0.25,0,,,6,-0.25,0.5,16,0.1071,-0.4561,225,-0.071,0.1368,1865,1.4512,0.8322,655652,0.9323,1.1088,52,-0.4317,-0.1746,0.4247,0.244,-0.3782,1
202302,37193,wilkes, nc,349975,0.0278,0.3212,50,0.0206,0.0761,80,0.163,0.0918,28,-0.0667,-0.4167,0,,,8,-0.3333,0,54,0.3012,-0.069,229,-0.1967,-0.0874,1780,0.0242,-0.2632,452499,-0.0378,-0.0846,104,0.1311,0.035,1.0909,0.2352,-0.17,0
202302,37149,polk, nc,598250,0.0316,-0.1905,64,-0.0519,0.5059,113,0.0367,0.1958,38,0.7273,0.5833,0,,,14,-0.2222,0.75,36,0.3148,0.0758,268,-0.0019,-0.0638,2188,-0.0231,-0.1574,773306,-0.0037,-0.1986,100,0.0757,0.3092,0.5547,0.1547,-0.2218,1
202302,37157,rockingham, nc,219950,0.0066,0.2006,128,0.0366,0.6667,54,-0.1894,-0.1608,90,0.3636,0.2857,2,0,-0.5,38,0.1176,0.5833,124,0.133,0.0123,137,-0.0315,0.9168,1841,0,0.1577,345795,0.1251,0.2761,250,0.0707,0.2346,0.9686,0.0824,-0.6261,0
202302,37191,wayne, nc,282025,0.0746,0.1953,149,-0.089,0.9669,63,-0.0699,1.3868,104,0.2093,-0.1613,2,,-0.5,38,-0.2692,1.7143,163,0.2548,-0.0552,149,0.0666,0.1634,1856,-0.005,-0.0062,288500,0.0154,0.1554,310,0.0653,0.2551,1.0943,0.2998,-1.1839,1
202302,37065,edgecombe, nc,184900,-0.0243,-0.0081,90,-0.1133,0.4876,109,0.1474,0.5797,36,0.6364,0.125,4,1,-0.7143,20,-0.2857,0.4286,55,0.236,-0.4931,119,0.0114,-0.0185,1643,0.0155,0.0482,216331,0.0153,0.0835,144,-0.0171,-0.1325,0.6111,0.1727,-1.1823,1
202302,37071,gaston, nc,314813,-0.0152,0.1146,435,-0.0843,1.75,55,-0.1484,0.8017,290,0.2083,0.0284,18,2,-0.25,214,-0.1301,3.6522,393,0.3789,0.7428,189,0.0004,0.041,1635,-0.0183,0.0236,351813,-0.0252,0.0257,825,0.0856,1.1277,0.9045,0.3039,-0.5227,0
202302,37059,davie, nc,304403,-0.0197,0.2181,102,-0.0145,0.9245,74,-0.0895,0.3594,46,0.2105,-0.0417,10,4,4,16,-0.4286,3,69,0.123,-0.1104,156,-0.1284,0.1019,2019,0.0722,0.3652,392215,-0.0869,0.0309,174,0.0515,0.3144,0.6716,0.0822,-0.7813,0
202302,37129,new hanover, nc,543450,-0.0011,0.1725,463,-0.0454,0.9495,63,-0.152,0.5305,346,0.2446,-0.2277,32,1.6667,0,132,0,1.8696,549,0.1333,-0.3323,280,-0.0038,0.1432,1986,-0.0155,0.0245,792043,-0.0014,0.0666,1012,0.0353,-0.044,1.1847,0.1867,-2.2743,1
202302,37179,union, nc,460421,0.0181,-0.0684,360,-0.0977,1.243,55,-0.2022,1.3021,248,-0.0313,-0.0882,18,-0.1818,-0.6538,126,-0.137,2.5,452,0.2266,1.6127,212,0.017,0.015,2298,0.0045,-0.0659,610510,0.0221,-0.1558,802,0.0436,1.3925,1.2556,0.332,0.1777,1
202302,37155,robeson, nc,264463,0.0474,0.3993,100,-0.1459,0.7456,93,0.2892,0.6372,30,-0.0625,-0.4,0,,-1,22,-0.0833,0.2222,79,0.246,-0.0485,136,0.0011,0.3306,1850,0,0.0014,282308,0.0673,0.4387,181,-0.0028,0.308,0.7889,0.2482,-0.6584,0
202302,37097,iredell, nc,405000,0.0153,-0.1019,446,-0.0621,1.5099,78,0.0503,0.6051,244,0.0702,0.0991,32,1.6667,0.3333,208,0.1064,3,351,0.254,0.9526,193,-0.0252,-0.0452,2173,0.02,-0.0827,563171,-0.0278,-0.1411,785,0.0289,1.2099,0.7868,0.1983,-0.2245,1
